,id,text
3523,dby,And Jehovah went away when he had ended speaking to Abraham; and Abraham returned to his place.
3524,dby,"And the two angels came to Sodom at even. And Lot was sitting in the gate of Sodom. And Lot saw them, and rose up to meet them; and he bowed down, the face toward the ground,"
3525,dby,"and he said, Behold now, my lords, turn in, I pray you, into your servant's house, and lodge, and wash your feet; and ye shall rise up early, and go on your way. And they said, No; but we will pass the night in the open place."
3526,dby,"And he urged them greatly; and they turned in unto him, and entered into his house. And he made them a repast, and baked unleavened cakes; and they ate."
3527,dby,"Before they lay down, the men of the city, the men of Sodom, surrounded the house, from the youngest to the oldest -- all the people from every quarter."
3528,dby,"And they called to Lot, and said to him, Where are the men that have come in to thee to-night? bring them out to us that we may know them."
3529,dby,"And Lot went out to them to the entrance, and shut the door after him,"
3530,dby,"and said, I pray you, my brethren, do not wickedly!"
3531,dby,"Behold now, I have two daughters who have not known a man: let me now bring them out to you; and do to them as is good in your sight: only, to these men do nothing; for therefore have they come under the shadow of my roof."
3532,dby,"And they said, Back there! And they said [again], This one came to sojourn, and he must be a judge? Now we will deal worse with thee than with them. And they pressed hard on the man -- on Lot; and drew near to break the door."
3533,dby,"And the men stretched out their hand, and brought Lot into the house to them, and shut the door."
3534,dby,"And they smote the men that were at the entrance of the house with blindness, from the smallest to the greatest; and they wearied themselves to find the entrance."
3535,dby,"And the men said to Lot, Whom hast thou here besides? a son-in-law, and thy sons, and thy daughters, and all whom thou hast in the city -- bring [them] out of the place."
3536,dby,"For we are going to destroy this place, because the cry of them is great before Jehovah, and Jehovah has sent us to destroy it."
3537,dby,"And Lot went out, and spoke to his sons-in-law, who had married his daughters, and said, Up, go out of this place, for Jehovah will destroy the city. But he was as if he jested, in the sight of his sons-in-law."
3538,dby,"And as the dawn arose, the angels urged Lot, saying, Up, take thy wife and thy two daughters who are present, lest thou perish in the iniquity of the city."
3539,dby,"And as he lingered, the men laid hold on his hand, and on the hand of his wife, and on the hand of his two daughters, Jehovah being merciful to him; and they led him out, and set him without the city."
3540,dby,"And it came to pass when they had brought them outside, that he said, Escape for thy life: look not behind thee, neither stay thou in all the plain: escape to the mountain, lest thou perish."
3541,dby,"And Lot said to them, Not [so], I pray thee, Lord;"
3542,dby,"behold now, thy servant has found favour in thine eyes, and thou hast magnified thy goodness, which thou hast shewn to me in preserving my soul alive; but I cannot escape to the mountain, lest calamity lay hold on me, that I die."
3543,dby,"Behold now, this city is near to flee to, and it is small: I pray thee, let me escape thither -- is it not small? -- and my soul shall live."
3544,dby,"And he said to him, Behold, I have accepted thee concerning this thing also, that I will not overthrow the city of which thou hast spoken."
3545,dby,"Haste, escape thither; for I cannot do anything until thou art come there. Therefore the name of the city is called Zoar."
3546,dby,The sun rose upon the earth when Lot came to Zoar.
3547,dby,"And Jehovah rained on Sodom and Gomorrah brimstone and fire from Jehovah out of heaven,"
3548,dby,"and overthrew those cities, and all the plain, and all the inhabitants of the cities, and what grew upon the ground."
3549,dby,"And his wife looked back from behind him, and she became a pillar of salt."
3550,dby,And Abraham rose early in the morning [and went] to the place where he had stood before Jehovah;
3551,dby,"and he looked toward Sodom and Gomorrah, and toward all the land of the plain, and beheld, and lo, a smoke went up from the land as the smoke of a furnace."
3552,dby,"And it came to pass when God destroyed the cities of the plain, that God remembered Abraham, and sent Lot out of the midst of the overthrow, when he overthrew the cities in which Lot dwelt."
3553,dby,"And Lot went up from Zoar, and dwelt in the mountain, and his two daughters with him; for he feared to dwell in Zoar. And he dwelt in a cave, he and his two daughters."
3554,dby,"And the first-born said to the younger, Our father is old, and there is not a man in the land to come in to us after the manner of all the earth:"
3555,dby,"come, let us give our father wine to drink, and let us lie with him, that we may preserve seed alive of our father."
3556,dby,"And they gave their father wine to drink that night. And the first-born went in, and lay with her father, and he did not know of her lying down, nor of her rising."
3557,dby,"And it came to pass on the next day that the first-born said to the younger, Lo, I lay last night with my father: let us give him wine to drink to-night also, and go thou in, lie with him, that we may preserve seed alive of our father."
3558,dby,"And they gave their father wine to drink that night also. And the younger arose, and lay with him; and he did not know of her lying down, nor of her rising."
3559,dby,And both the daughters of Lot were with child by their father.
3560,dby,"And the first-born bore a son, and called his name Moab: the same is the father of the Moabites to this day."
3561,dby,"And the younger, she also bore a son, and called his name Ben-ammi; the same is the father of the children of Ammon to this day."
3562,dby,"And Abraham departed thence towards the south country, and dwelt between Kadesh and Shur, and sojourned at Gerar."
3563,dby,"And Abraham said of Sarah his wife, She is my sister. And Abimelech the king of Gerar sent and took Sarah."
3564,dby,"But God came to Abimelech in a dream by night, and said to him, Behold, thou art [but] a dead man, because of the woman that thou hast taken; for she is a man's wife."
3565,dby,"But Abimelech had not come near her. And he said, Lord, wilt thou also kill a righteous nation?"
3566,dby,"Did he not say to me, She is my sister? and she, even she said, He is my brother. In the integrity of my heart and in the innocency of my hands have I done this."
3567,dby,"And God said to him in a dream, I also knew that thou didst this in the integrity of thy heart, and I, too, have withheld thee from sinning against me: therefore have I not suffered thee to touch her."
3568,dby,"And now, restore the man's wife; for he is a prophet, and will pray for thee, that thou mayest live. And if thou do not restore [her], know that thou shalt certainly die, thou and all that is thine."
3569,dby,"And Abimelech rose early in the morning, and called all his servants, and spoke all these words in their ears; and the men were greatly afraid."
3570,dby,"And Abimelech called Abraham and said to him, What hast thou done to us? And in what have I sinned against thee, that thou hast brought on me, and on my kingdom, a great sin? Thou hast done to me deeds that ought not to be done."
3571,dby,"And Abimelech said to Abraham, What hast thou seen that thou hast done this?"
3572,dby,"And Abraham said, Because I said, Surely the fear of God is not in this place, and they will kill me for my wife's sake."
3573,dby,"But she is also truly my sister, the daughter of my father, but not the daughter of my mother; and she became my wife."
3574,dby,"And it came to pass when God caused me to wander from my father's house, that I said to her, Let this be thy kindness which thou shalt shew to me: at every place whither we shall come, say of me, He is my brother."
